user_id,action
4682,DELETE
210,CREATE
6234,LOGOUT
1431,LOGIN
2295,DELETE
1665,UPDATE
9461,UPDATE
7541,LOGIN
1839,CREATE
6041,DELETE
1817,DELETE
8092,READ
2269,DELETE
1608,CREATE
9610,LOGIN
9227,LOGOUT
3139,READ
2122,UPDATE
4075,LOGOUT
4201,UPDATE
5922,UPDATE
4059,DELETE
6524,DELETE
254,LOGOUT
5979,CREATE
9569,READ
4046,DELETE
37,DELETE
6975,READ
89,LOGIN
4709,CREATE
7161,LOGIN
4880,LOGOUT
3979,UPDATE
3262,READ
3322,LOGOUT
4491,READ
3712,CREATE
737,DELETE
3106,READ
665,DELETE
1054,LOGIN
92,CREATE
8801,READ
3241,UPDATE
4604,READ
5027,CREATE
8190,CREATE
993,UPDATE
6864,DELETE
6954,LOGOUT
1613,CREATE
9900,CREATE
8988,LOGOUT
995,DELETE
615,LOGOUT
9714,LOGIN
3588,UPDATE
9361,DELETE
3853,DELETE
5579,READ
8619,CREATE
883,LOGOUT
9640,DELETE
4716,LOGIN
8615,DELETE
5966,LOGOUT
7773,LOGIN
5024,READ
2680,CREATE
7525,LOGOUT
3799,LOGIN
1185,CREATE
2822,CREATE
8558,CREATE
2608,LOGIN
4495,UPDATE
2265,UPDATE
4213,DELETE
8145,DELETE
9326,LOGOUT
3331,UPDATE
1910,UPDATE
7220,CREATE
9665,LOGOUT
1917,LOGOUT
9018,READ
2713,DELETE
9987,READ
2448,LOGIN
8361,UPDATE
7917,CREATE
9987,UPDATE
187,LOGOUT
5697,DELETE
8028,UPDATE
2754,DELETE
7831,UPDATE
4074,UPDATE
1314,LOGIN
4555,CREATE
479,LOGIN
6830,UPDATE
3959,UPDATE
8693,UPDATE
4047,LOGIN
9569,DELETE
250,CREATE
8860,CREATE
6973,READ
9390,LOGIN
4269,LOGOUT
5301,LOGIN
8026,LOGIN
1045,UPDATE
9964,READ
9354,READ
9714,DELETE
7151,CREATE
7094,LOGIN
6547,READ
8751,DELETE
8076,UPDATE
8909,UPDATE
3758,LOGOUT
5874,LOGOUT
4487,DELETE
6957,READ
3042,LOGOUT
2826,CREATE
8504,LOGIN
4440,CREATE
9368,LOGOUT
6884,LOGOUT
9852,READ
7997,CREATE
7727,CREATE
6051,LOGIN
1447,CREATE
4748,UPDATE
9003,CREATE
7051,CREATE
3834,LOGOUT
4668,LOGIN
6435,UPDATE
1287,READ
4462,LOGOUT
6577,LOGIN
3997,READ
2617,READ
1554,CREATE
4474,DELETE
3101,UPDATE
583,UPDATE
2184,READ
7213,DELETE
6803,LOGOUT
1623,DELETE
7160,DELETE
9226,READ
2532,CREATE
7445,DELETE
9465,DELETE
7779,UPDATE
5445,UPDATE
6588,LOGIN
1565,LOGOUT
3553,READ
4705,READ
9318,DELETE
2808,DELETE
1709,CREATE
4052,DELETE
8567,LOGOUT
6890,CREATE
1283,READ
2642,READ
5460,CREATE
2085,LOGIN
483,LOGIN
9863,LOGIN
6626,LOGOUT
2042,READ
5632,DELETE
234,LOGOUT
8890,DELETE
6320,LOGIN
3347,DELETE
9180,READ
3787,LOGOUT
7332,LOGOUT
922,CREATE
4115,LOGIN
2997,READ
8090,READ
189,READ
7351,UPDATE
5388,DELETE
533,DELETE
6226,DELETE
5288,CREATE
1615,LOGOUT
156,READ
3289,LOGIN
3183,DELETE
8074,UPDATE
2171,CREATE
2112,CREATE
4755,CREATE
3547,DELETE
3194,CREATE
309,LOGOUT
9657,LOGIN
4061,READ
3328,LOGIN
7178,LOGIN
1878,READ
6621,DELETE
5084,LOGOUT
6313,LOGIN
7950,LOGIN
1531,CREATE
2829,READ
8615,READ
5829,LOGIN
7959,LOGIN
4022,UPDATE
1013,LOGIN
622,LOGOUT
8709,UPDATE
3614,DELETE
3187,UPDATE
2778,CREATE
8514,LOGIN
8922,CREATE
5725,UPDATE
659,LOGOUT
8552,CREATE
3124,LOGIN
7686,CREATE
608,LOGOUT
7312,UPDATE
3951,CREATE
5402,LOGOUT
8886,LOGIN
6798,READ
4107,DELETE
6041,LOGIN
5475,DELETE
5782,LOGOUT
9115,CREATE
6321,DELETE
2693,UPDATE
6245,CREATE
9052,DELETE
5077,READ
8895,CREATE
7313,LOGIN
2100,CREATE
4831,DELETE
3035,READ
7008,UPDATE
2766,CREATE
6293,CREATE
8285,CREATE
2400,CREATE
2047,CREATE
787,UPDATE
6167,LOGOUT
2367,UPDATE
2513,UPDATE
2970,READ
6171,DELETE
5114,READ
8237,UPDATE
2569,DELETE
4210,UPDATE
4049,LOGOUT
3321,LOGIN
7441,READ
9334,LOGOUT
3752,LOGOUT
5453,UPDATE
9504,DELETE
505,READ
3834,READ
2093,READ
3180,DELETE
3983,READ
9328,CREATE
2466,LOGOUT
5027,CREATE
3924,UPDATE
7699,UPDATE
6848,CREATE
5803,DELETE
4,DELETE
7344,READ
4861,READ
4426,LOGOUT
8163,UPDATE
8376,LOGIN
163,READ
8691,UPDATE
8968,UPDATE
2152,UPDATE
4531,LOGIN
6709,CREATE
9647,LOGIN
3794,DELETE
9658,LOGOUT
6642,LOGOUT
8891,READ
8597,READ
7306,READ
3146,LOGOUT
2915,UPDATE
8874,READ
3244,UPDATE
84,READ
2781,DELETE
1341,CREATE
4334,CREATE
8177,DELETE
7981,LOGIN
1547,DELETE
9745,DELETE
7212,LOGIN
5968,LOGIN
1054,READ
6855,UPDATE
7079,LOGIN
6506,LOGIN
2398,UPDATE
3996,LOGOUT
4855,LOGIN
4996,CREATE
949,READ
3144,DELETE
8338,LOGOUT
5379,UPDATE
1933,UPDATE
9265,UPDATE
1910,DELETE
4082,CREATE
2178,LOGOUT
3042,LOGOUT
4857,CREATE
5322,CREATE
1554,DELETE
9814,LOGIN
9792,LOGOUT
9590,UPDATE
3031,UPDATE
6321,LOGIN
5494,UPDATE
3983,LOGIN
5032,READ
7764,CREATE
2178,READ
317,LOGOUT
4346,UPDATE
4587,READ
684,CREATE
6405,READ
5090,LOGOUT
7387,CREATE
11,LOGOUT
292,UPDATE
8937,UPDATE
86,LOGOUT
9895,CREATE
8384,LOGOUT
9392,LOGIN
6535,DELETE
6114,UPDATE
42,UPDATE
578,UPDATE
2777,READ
7590,DELETE
8325,LOGIN
8203,READ
592,UPDATE
3262,LOGIN
7706,LOGOUT
3818,READ
6024,LOGIN
4592,LOGIN
2483,READ
5486,LOGIN
4081,DELETE
3956,LOGOUT
2040,READ
6214,UPDATE
1554,LOGIN
6004,READ
8986,LOGOUT
7920,LOGOUT
8621,CREATE
4080,CREATE
1966,READ
5523,CREATE
2507,CREATE
2543,LOGIN
5614,LOGOUT
153,CREATE
2017,DELETE
5567,LOGOUT
7924,CREATE
1348,DELETE
4808,READ
8908,CREATE
3162,LOGIN
580,READ
6270,LOGOUT
8697,DELETE
143,DELETE
5600,DELETE
3048,LOGIN
3512,UPDATE
1411,UPDATE
6662,DELETE
5961,READ
1603,LOGIN
6185,UPDATE
704,LOGIN
3517,UPDATE
6537,CREATE
8924,LOGOUT
4696,DELETE
9579,DELETE
6057,CREATE
3222,LOGOUT
1620,CREATE
1855,LOGOUT
761,UPDATE
3284,LOGIN
6022,LOGOUT
7623,DELETE
9753,READ
9148,LOGIN
6221,DELETE
2600,CREATE
3682,CREATE
178,CREATE
5268,DELETE
3903,UPDATE
9077,READ
8433,CREATE
5267,READ
4677,LOGOUT
8410,DELETE
6271,CREATE
1712,CREATE
9280,CREATE
8064,DELETE
1316,LOGOUT
1964,CREATE
2291,READ
7033,UPDATE
2543,LOGIN
4072,LOGOUT
836,LOGIN
73,DELETE
5059,CREATE
5706,READ
9888,LOGIN
8860,DELETE
5907,READ
2503,READ
8817,READ
7244,LOGIN
4833,READ
7160,LOGOUT
3720,LOGOUT
9940,DELETE
1254,LOGIN
673,UPDATE
7355,READ
1223,LOGOUT
1798,LOGIN
4159,UPDATE
1252,CREATE
9090,LOGOUT
2796,READ
1486,CREATE
9918,UPDATE
427,READ
9226,DELETE
6524,READ
3959,CREATE
6921,READ
538,LOGIN
3789,UPDATE
2,DELETE
9324,CREATE
825,LOGIN
7361,CREATE
3146,DELETE
835,DELETE
2940,DELETE
6757,UPDATE
4345,DELETE
8043,DELETE
7187,LOGIN
8887,READ
2405,CREATE
4519,LOGOUT
8065,UPDATE
4003,UPDATE
3614,DELETE
3126,LOGOUT
4214,CREATE
3838,READ
3957,DELETE
6853,DELETE
3653,CREATE
1421,DELETE
5918,UPDATE
1856,LOGOUT
2590,LOGOUT
9069,DELETE
7416,DELETE
8190,UPDATE
2895,UPDATE
2387,DELETE
3902,DELETE
781,DELETE
375,LOGIN
1092,DELETE
2804,UPDATE
25,CREATE
2822,LOGIN
7561,LOGOUT
5655,LOGOUT
4507,LOGOUT
5079,READ
161,UPDATE
8741,READ
5442,LOGIN
401,CREATE
9093,CREATE
913,LOGOUT
6436,READ
8957,UPDATE
7383,UPDATE
7059,LOGIN
2762,DELETE
5196,READ
524,LOGOUT
861,READ
8339,DELETE
7825,UPDATE
195,DELETE
4756,READ
5543,UPDATE
1495,CREATE
6937,DELETE
3289,LOGIN
9585,UPDATE
7193,LOGOUT
8607,READ
1121,UPDATE
4920,DELETE
2467,DELETE
4306,UPDATE
5981,LOGOUT
5006,UPDATE
2341,DELETE
6399,LOGOUT
5385,READ
7425,LOGIN
4411,LOGIN
2587,LOGIN
4871,LOGIN
5669,CREATE
8688,LOGOUT
1221,DELETE
3467,LOGOUT
5921,READ
3241,LOGIN
9427,LOGIN
6645,LOGOUT
5457,UPDATE
6761,DELETE
1757,LOGOUT
2877,UPDATE
9648,CREATE
7694,LOGOUT
2249,CREATE
152,READ
7879,DELETE
2829,LOGOUT
4038,UPDATE
7968,CREATE
5734,READ
6392,LOGIN
7670,DELETE
10,UPDATE
9687,DELETE
795,LOGIN
9783,DELETE
3367,LOGOUT
106,LOGIN
3983,LOGOUT
1274,LOGIN
2729,CREATE
194,CREATE
4231,UPDATE
6850,CREATE
3506,READ
8629,CREATE
1852,UPDATE
6512,UPDATE
9614,LOGIN
2273,CREATE
9731,UPDATE
2430,LOGIN
9051,CREATE
9176,CREATE
6413,DELETE
9446,UPDATE
8749,LOGOUT
8115,LOGOUT
4357,DELETE
7274,CREATE
408,LOGIN
5590,CREATE
9505,UPDATE
2233,DELETE
5140,LOGIN
8187,READ
4946,CREATE
7355,UPDATE
2732,CREATE
7252,LOGIN
4590,READ
4544,READ
2954,UPDATE
2954,LOGOUT
7378,CREATE
5908,READ
2774,CREATE
2235,LOGOUT
1193,CREATE
4979,LOGIN
7648,UPDATE
1814,CREATE
1534,CREATE
1568,UPDATE
2621,READ
2765,CREATE
3359,DELETE
5815,LOGIN
3780,UPDATE
4558,CREATE
1075,DELETE
7362,UPDATE
6277,LOGIN
9328,CREATE
315,CREATE
3495,CREATE
7359,DELETE
5518,DELETE
8828,DELETE
619,UPDATE
9006,LOGOUT
3876,CREATE
3642,READ
9421,CREATE
4320,UPDATE
1180,UPDATE
2821,CREATE
5022,LOGIN
8119,CREATE
5079,CREATE
5996,UPDATE
4935,LOGOUT
5874,CREATE
7987,UPDATE
362,DELETE
2444,LOGOUT
9445,UPDATE
154,UPDATE
2381,CREATE
2850,UPDATE
4578,LOGIN
366,DELETE
6774,UPDATE
2121,DELETE
6676,UPDATE
4065,DELETE
9891,LOGOUT
8440,LOGIN
2740,CREATE
4168,LOGIN
3453,LOGOUT
6489,UPDATE
7223,READ
6257,DELETE
2330,READ
800,DELETE
2308,DELETE
1628,LOGIN
8186,READ
1041,READ
3344,READ
3983,LOGIN
4655,UPDATE
2796,CREATE
5713,READ
4392,LOGOUT
5404,LOGOUT
4311,LOGIN
5385,UPDATE
6398,LOGIN
9329,LOGIN
8387,LOGIN
3559,READ
8817,READ
5324,UPDATE
7632,DELETE
8536,CREATE
2829,LOGOUT
548,DELETE
2901,READ
2092,CREATE
1488,UPDATE
4926,READ
3881,READ
6538,READ
669,UPDATE
602,LOGOUT
7110,LOGIN
5553,LOGOUT
2087,LOGIN
1199,LOGOUT
4204,LOGIN
5192,LOGOUT
8667,LOGIN
8167,DELETE
7461,UPDATE
6837,CREATE
6850,DELETE
887,READ
4875,READ
4048,UPDATE
3822,DELETE
2191,LOGIN
6835,READ
809,LOGIN
5009,DELETE
37,DELETE
5074,READ
4992,UPDATE
7855,LOGOUT
9139,LOGOUT
560,DELETE
7586,LOGIN
7706,DELETE
7717,DELETE
5586,LOGOUT
3050,DELETE
7377,LOGIN
6536,CREATE
3003,DELETE
3533,UPDATE
4070,DELETE
4762,LOGOUT
6825,CREATE
4068,LOGOUT
3262,READ
8837,LOGIN
3206,LOGOUT
7249,READ
6498,READ
7274,UPDATE
7219,LOGOUT
7911,LOGOUT
1224,LOGIN
2909,DELETE
2392,READ
314,READ
6758,DELETE
7232,LOGIN
2213,CREATE
6233,READ
5961,UPDATE
4558,CREATE
3924,LOGIN
9928,READ
1366,LOGOUT
125,LOGIN
9798,READ
6375,LOGOUT
3779,READ
7165,UPDATE
4454,LOGIN
1118,LOGIN
6278,UPDATE
265,UPDATE
4994,LOGOUT
2393,UPDATE
6111,LOGOUT
6987,LOGIN
1467,LOGIN
7921,DELETE
6971,LOGOUT
350,UPDATE
845,READ
7780,UPDATE
4330,LOGIN
8203,UPDATE
9444,READ
4521,UPDATE
5937,READ
669,READ
4310,READ
7108,LOGOUT
8627,LOGIN
2747,LOGIN
1532,READ
7837,DELETE
1103,UPDATE
9701,LOGIN
9808,LOGIN
2933,UPDATE
9244,LOGOUT
4532,CREATE
3456,UPDATE
4796,READ
1166,LOGOUT
2529,CREATE
2272,READ
4918,DELETE
5037,READ
8828,LOGIN
2011,READ
2962,LOGIN
7340,LOGIN
5765,UPDATE
4602,DELETE
4029,DELETE
4176,CREATE
8026,UPDATE
4488,LOGIN
9279,CREATE
9654,READ
9273,CREATE
6665,LOGIN
7771,CREATE
2100,DELETE
1488,DELETE
2489,LOGOUT
2906,LOGIN
8671,CREATE
2150,READ
2764,DELETE
6975,READ
3595,CREATE
690,LOGOUT
318,READ
7873,LOGOUT
6926,READ
3415,READ
5539,CREATE
3042,LOGIN
2151,DELETE
4341,CREATE
628,READ
5745,DELETE
3187,READ
7139,READ
9966,LOGOUT
1620,DELETE
4039,LOGIN
4789,LOGIN
1559,READ
5196,CREATE
2012,CREATE
1408,CREATE
8716,READ
2801,READ
3340,CREATE
1285,READ
2775,CREATE
8244,LOGIN
4945,READ
260,LOGIN
7061,LOGIN
4520,DELETE
7926,CREATE
3779,DELETE
2472,READ
2807,LOGOUT
281,DELETE
2294,LOGOUT
2773,LOGIN
7409,DELETE
3890,DELETE
9253,READ
3601,CREATE
1820,DELETE
4580,UPDATE
536,UPDATE
3554,DELETE
8879,READ
426,CREATE
3244,UPDATE
6594,READ
8132,READ
9162,LOGIN
3718,CREATE
3335,UPDATE
7694,DELETE
564,CREATE
2197,LOGIN
3684,UPDATE
7530,CREATE
7863,CREATE
590,CREATE
7415,LOGIN
6570,UPDATE
8823,DELETE
6461,CREATE
9893,LOGIN
7941,CREATE
3392,READ
5342,UPDATE
3015,LOGOUT
4457,READ
5700,UPDATE
8659,DELETE
4049,DELETE
396,DELETE
8726,LOGIN
3854,LOGOUT
8672,UPDATE
7519,CREATE
9685,LOGOUT
865,READ
1715,LOGOUT
8258,CREATE
6865,LOGOUT
6559,LOGIN
7864,DELETE
5994,CREATE
3046,DELETE
3102,LOGIN
7871,LOGIN
2427,CREATE
8832,LOGOUT
6224,LOGIN
357,CREATE
805,CREATE
9090,UPDATE
2272,CREATE
1980,READ
6789,READ
3876,CREATE
1946,LOGIN
5253,READ
2737,LOGIN
6372,CREATE
2944,UPDATE
3439,LOGIN
7205,LOGOUT
25,UPDATE
7388,UPDATE
9411,DELETE
9310,LOGOUT
2119,READ
1861,LOGIN
847,UPDATE
2389,CREATE
9942,CREATE
7859,READ
5748,UPDATE
3377,LOGOUT
6335,READ
1078,UPDATE
7475,CREATE
8543,CREATE
5695,DELETE
6009,DELETE
3926,LOGIN
5434,CREATE
560,DELETE
3254,LOGOUT
7385,DELETE
9584,LOGOUT
6548,CREATE
9418,LOGOUT
4014,LOGIN
1537,DELETE
5703,UPDATE
4806,LOGIN
7401,LOGOUT
6370,READ
2928,CREATE
3900,UPDATE
5613,LOGOUT
51,LOGIN
6795,DELETE
1654,LOGOUT
583,CREATE
9766,READ
6485,LOGOUT
3893,UPDATE
423,UPDATE
8064,UPDATE
9313,DELETE
3134,DELETE
2462,UPDATE
9128,LOGOUT
838,READ
2491,LOGOUT
1650,LOGIN
767,READ
8889,UPDATE
8196,READ
2728,CREATE
282,READ
75,CREATE
6646,CREATE
9456,READ
4357,LOGOUT
6805,READ
4015,LOGIN
5918,DELETE
8879,UPDATE
5821,CREATE
359,CREATE
22,READ
7952,CREATE
9908,CREATE
2051,LOGOUT
3225,LOGOUT
5387,READ
6911,LOGIN
8427,READ
2749,READ
582,READ
6499,UPDATE
7430,CREATE
3033,READ
497,DELETE
863,LOGOUT
4035,CREATE
4340,UPDATE
9799,CREATE
6923,CREATE
5089,LOGIN
2151,LOGOUT
8169,UPDATE
647,UPDATE
4873,LOGIN
1152,LOGIN
2555,READ
7926,LOGIN
9723,DELETE
5533,LOGIN
1493,UPDATE
5553,READ
1259,DELETE
7435,DELETE
9667,UPDATE
4240,LOGIN
1813,LOGIN
351,LOGIN
7519,LOGIN
4746,LOGOUT
9790,READ
9607,READ
8048,DELETE
7471,LOGOUT
1871,LOGIN
7784,LOGOUT
3176,READ
9294,UPDATE
8370,UPDATE
2987,DELETE
6419,READ
518,DELETE
5883,UPDATE
3538,DELETE
3538,LOGOUT
4545,LOGIN
2118,CREATE
3895,DELETE
626,LOGIN
2648,CREATE
6839,LOGIN
4775,LOGIN
3709,LOGIN
2859,CREATE
3958,LOGOUT
7998,DELETE
6196,READ
1511,READ
5743,UPDATE
5629,CREATE
8888,LOGIN
7687,LOGOUT
7711,LOGIN
9060,UPDATE
6323,UPDATE
1331,CREATE
8311,UPDATE
6998,READ
5826,LOGIN
2007,READ
3913,UPDATE
9623,READ
9573,CREATE
781,LOGOUT
8834,CREATE
4632,LOGOUT
2577,DELETE
1182,UPDATE
7618,LOGIN
8727,LOGIN
2538,CREATE
8037,UPDATE
6969,UPDATE
5084,UPDATE
2865,LOGIN
7518,UPDATE
5912,DELETE
3206,DELETE
3838,READ
1478,UPDATE
7804,READ
1265,READ
5239,UPDATE
3747,LOGIN
6736,READ
2404,DELETE
2767,LOGOUT
5165,LOGIN
2375,DELETE
4469,DELETE
4405,LOGIN
6277,DELETE
245,CREATE
1547,LOGIN
3257,CREATE
2047,UPDATE
8433,READ
3887,LOGOUT
8626,CREATE
7745,DELETE
7044,DELETE
4712,LOGOUT
3739,LOGOUT
4202,CREATE
7110,LOGOUT
1586,LOGIN
4505,LOGIN
1023,LOGOUT
9698,UPDATE
6803,LOGOUT
8693,LOGIN
6664,READ
9291,LOGIN
6998,CREATE
1280,LOGIN
3554,LOGOUT
1936,CREATE
626,READ
126,LOGOUT
7728,LOGIN
4370,LOGIN
8044,UPDATE
6117,LOGIN
6525,DELETE
315,LOGIN
3404,READ
4626,LOGIN
4186,UPDATE
5771,DELETE
9702,DELETE
1618,CREATE
9376,LOGIN
6964,LOGOUT
2897,CREATE
7675,CREATE
9841,DELETE
8767,UPDATE
1114,CREATE
3120,LOGOUT
7340,DELETE
4035,CREATE
6455,LOGOUT
5634,READ
9995,LOGOUT
2687,LOGOUT
5372,UPDATE
5855,CREATE
939,LOGOUT
4842,UPDATE
143,READ
6916,LOGIN
9466,LOGOUT
3377,DELETE
1095,READ
8489,READ
896,UPDATE
4676,READ
7063,LOGIN
4025,LOGOUT
2701,LOGIN
1705,LOGOUT
635,DELETE
8874,CREATE
6211,READ
7420,LOGOUT
8490,DELETE
7849,DELETE
7860,LOGIN
9596,CREATE
5562,LOGOUT
7203,CREATE
6778,UPDATE
8149,LOGOUT
2818,DELETE
4872,READ
8440,UPDATE
6406,CREATE
3768,READ
3191,UPDATE
5957,UPDATE
6118,LOGIN
2823,DELETE
9984,UPDATE
5925,READ
8812,CREATE
3751,LOGIN
3002,CREATE
5558,CREATE
2490,LOGIN
7925,DELETE
2786,DELETE
4268,UPDATE
4472,CREATE
4424,LOGOUT
8676,LOGOUT
1548,DELETE
7135,UPDATE
4703,DELETE
1557,READ
464,LOGOUT
6370,LOGIN
9655,LOGIN
4659,LOGOUT
904,LOGIN
3279,UPDATE
126,DELETE
6439,UPDATE
8558,READ
3370,DELETE
5811,DELETE
7487,LOGIN
3554,READ
4700,LOGOUT
1780,UPDATE
6927,UPDATE
8923,LOGIN
5908,DELETE
3996,UPDATE
605,READ
8776,READ
9490,LOGIN
996,READ
1286,DELETE
9633,READ
4295,LOGOUT
826,READ
9181,LOGIN
3764,LOGIN
8879,READ
3314,LOGIN
6580,LOGOUT
3622,UPDATE
9563,UPDATE
6790,DELETE
697,DELETE
8230,READ
3095,LOGOUT
1259,DELETE
4577,DELETE
1576,DELETE
9898,LOGOUT
2476,LOGOUT
1062,UPDATE
5926,CREATE
5267,LOGIN
1145,READ
7008,READ
8397,LOGOUT
3315,LOGIN
2623,READ
6523,LOGIN
8214,CREATE
892,UPDATE
3872,DELETE
1735,LOGOUT
1013,UPDATE
7648,LOGIN
8631,LOGIN
1831,CREATE
9715,LOGOUT
5220,CREATE
435,DELETE
5734,DELETE
4729,LOGIN
5331,LOGOUT
2172,UPDATE
2117,DELETE
8205,CREATE
1636,CREATE
1502,DELETE
8358,LOGOUT
7450,READ
7730,UPDATE
1100,LOGOUT
1965,DELETE
3616,DELETE
6017,DELETE
1518,LOGIN
1821,UPDATE
6116,DELETE
9117,UPDATE
3631,LOGIN
2236,DELETE
4895,LOGOUT
2235,DELETE
6210,CREATE
6822,LOGIN
3633,UPDATE
6093,UPDATE
466,READ
5294,UPDATE
5750,UPDATE
8147,DELETE
3862,DELETE
7432,LOGIN
9919,DELETE
3554,UPDATE
8365,CREATE
4280,UPDATE
812,CREATE
5576,READ
3437,LOGIN
5661,LOGIN
4636,CREATE
401,READ
8530,READ
4105,CREATE
2267,READ
2571,LOGIN
7516,UPDATE
2566,LOGIN
8450,DELETE
986,READ
1087,CREATE
1736,UPDATE
7412,READ
6043,READ
9348,LOGOUT
1316,LOGIN
8594,LOGIN
4905,CREATE
7275,READ
9210,LOGOUT
5506,DELETE
952,LOGOUT
4540,DELETE
1077,CREATE
7102,LOGIN
7186,LOGIN
7435,LOGIN
8852,CREATE
1285,UPDATE
5754,UPDATE
1272,READ
3283,CREATE
4218,UPDATE
1406,CREATE
1111,READ
6706,DELETE
9910,UPDATE
237,LOGOUT
6167,DELETE
3277,UPDATE
920,UPDATE
4502,UPDATE
4461,DELETE
4633,READ
6807,LOGOUT
1923,READ
4009,LOGIN
7391,CREATE
796,READ
9488,LOGOUT
664,CREATE
6424,UPDATE
7572,LOGOUT
5205,UPDATE
8563,LOGIN
9813,LOGIN
4377,READ
433,UPDATE
5736,CREATE
6837,LOGIN
1783,DELETE
8029,CREATE
6931,LOGOUT
740,CREATE
1674,DELETE
9269,READ
8692,READ
8486,UPDATE
970,CREATE
1646,LOGIN
4535,LOGOUT
466,CREATE
8056,DELETE
3388,LOGOUT
8191,READ
1051,LOGIN
545,READ
5173,UPDATE
2340,UPDATE
3885,DELETE
9942,DELETE
4993,CREATE
5563,DELETE
9582,DELETE
9507,LOGIN
9170,READ
8894,CREATE
7472,CREATE
7073,LOGIN
5831,LOGOUT
7382,LOGIN
9457,UPDATE
805,LOGIN
8711,LOGIN
2752,LOGIN
7814,LOGIN
1342,READ
9276,LOGIN
1015,READ
6472,DELETE
7519,CREATE
3554,UPDATE
9637,READ
4507,CREATE
3870,LOGIN
2911,LOGOUT
3171,LOGOUT
8736,UPDATE
1934,LOGIN
9957,UPDATE
8718,LOGIN
3541,DELETE
2832,CREATE
5417,DELETE
1525,LOGIN
1750,LOGIN
4333,UPDATE
5813,LOGIN
880,LOGIN
3616,DELETE
4258,UPDATE
5733,DELETE
6865,CREATE
6259,LOGIN
6166,DELETE
98,DELETE
39,CREATE
7476,UPDATE
4159,READ
7525,LOGOUT
7654,UPDATE
7520,LOGIN
2120,CREATE
2335,READ
5798,LOGOUT
287,READ
6500,LOGIN
5485,LOGOUT
3765,DELETE
387,READ
5427,DELETE
2370,LOGIN
306,READ
2542,READ
3863,LOGOUT
8323,CREATE
9434,DELETE
1206,LOGIN
7550,LOGIN
4022,DELETE
2689,LOGOUT
7598,LOGOUT
3812,LOGOUT
9163,LOGIN
146,LOGIN
2736,CREATE
6383,DELETE
6551,UPDATE
7616,LOGOUT
5637,READ
5683,CREATE
2659,LOGOUT
2747,UPDATE
2881,LOGIN
1873,READ
7659,DELETE
1013,CREATE
8661,LOGIN
5610,DELETE
6572,READ
4437,DELETE
7757,UPDATE
2482,DELETE
3521,DELETE
4592,CREATE
1387,DELETE
5409,CREATE
4355,LOGOUT
7953,LOGIN
1003,LOGOUT
5560,LOGIN
4633,DELETE
8529,DELETE
4273,READ
5396,DELETE
7142,CREATE
9109,READ
565,DELETE
1333,UPDATE
4884,DELETE
502,LOGOUT
8076,CREATE
9259,LOGIN
6064,UPDATE
5471,READ
7851,READ
6772,LOGIN
3821,READ
8043,READ
3286,CREATE
2883,UPDATE
5406,UPDATE
780,LOGOUT
7401,DELETE
9208,READ
8717,LOGIN
6704,DELETE
1447,CREATE
3652,UPDATE
2339,LOGOUT
7009,READ
6821,UPDATE
1873,LOGIN
7331,UPDATE
7782,READ
5482,UPDATE
2213,UPDATE
6886,CREATE
328,LOGIN
2174,DELETE
1000,CREATE
7399,DELETE
2827,CREATE
8233,CREATE
3475,LOGOUT
9575,CREATE
4664,CREATE
9526,UPDATE
5836,READ
4077,CREATE
4179,CREATE
8905,READ
4148,DELETE
3492,DELETE
2076,CREATE
4969,UPDATE
6733,LOGOUT
4295,LOGIN
8267,CREATE
3468,LOGIN
8061,LOGIN
4190,LOGIN
6560,DELETE
1587,LOGOUT
258,DELETE
1415,DELETE
4654,READ
9983,LOGIN
2875,DELETE
6135,LOGOUT
967,LOGIN
3511,DELETE
8309,READ
1093,CREATE
7675,LOGOUT
2537,LOGOUT
4931,DELETE
3321,CREATE
3408,LOGIN
2504,LOGOUT
9659,LOGOUT
2251,UPDATE
5040,READ
8122,UPDATE
7981,CREATE
2466,DELETE
9456,CREATE
5437,UPDATE
4588,LOGIN
9524,UPDATE
9013,UPDATE
1852,LOGIN
2822,DELETE
4269,READ
9,READ
9871,UPDATE
4438,UPDATE
6371,LOGOUT
2398,LOGOUT
7828,CREATE
6791,READ
8384,UPDATE
6730,READ
1798,LOGIN
9999,UPDATE
8348,LOGOUT
2762,LOGOUT
7356,UPDATE
8156,READ
457,LOGIN
9351,LOGIN
397,LOGIN
9510,CREATE
2665,CREATE
443,DELETE
4679,LOGOUT
4627,DELETE
6051,READ
4276,LOGIN
4289,UPDATE
5466,LOGOUT
8953,LOGIN
2332,DELETE
9229,READ
5705,DELETE
5625,DELETE
9267,DELETE
3119,UPDATE
4749,DELETE
8787,DELETE
8308,DELETE
5859,READ
3966,CREATE
9094,CREATE
2146,UPDATE
5027,UPDATE
1007,CREATE
8927,READ
8859,DELETE
9909,UPDATE
8020,DELETE
603,CREATE
5339,LOGOUT
3413,LOGIN
7745,DELETE
1533,DELETE
8692,LOGIN
6903,CREATE
8222,CREATE
8604,READ
5409,UPDATE
4031,LOGIN
4608,LOGIN
573,DELETE
8840,LOGIN
3665,DELETE
4672,DELETE
7404,UPDATE
2925,CREATE
8225,DELETE
6366,DELETE
1608,DELETE
7202,UPDATE
9463,LOGIN
5917,READ
8447,READ
7250,LOGOUT
264,READ
934,DELETE
6451,UPDATE
3817,LOGOUT
1744,READ
