app_id,amount
5383,758.84
1742,176.35
1680,576.24
1986,901.51
4231,730.09
992,49.53
4880,26.93
9673,601.54
3454,963.89
521,245.06
3622,461.93
4582,435.15
5515,363.18
2917,296.73
9610,424.02
7104,821.43
7284,24.44
6466,802.14
8974,192.19
7654,91.68
3269,553.03
960,962.28
9379,780.63
5047,549.5
5904,368.41
5084,236.4
3936,680.71
5251,128.71
9777,605.53
7240,508.14
7003,596.78
3508,195.75
8751,478.91
1863,215.71
1632,447.7
2473,635.01
2855,284.37
2368,963.62
9682,591.11
6217,660.62
8146,778.38
1199,787.59
3123,689.21
9491,310.33
4760,295.14
8721,194.51
7376,645.48
7726,509.37
5599,626.1
2021,270.76
2965,819.69
286,173.41
174,580.55
4479,407.12
3470,862.09
1293,423.89
6969,207.57
1676,396.56
6349,977.11
5207,672.38
8284,861.0
6965,440.14
6512,71.91
2489,88.23
706,147.39
475,155.24
9668,793.36
4806,305.42
3241,577.82
7626,300.25
4591,660.32
867,745.81
2086,264.73
2041,199.95
7458,354.21
6367,262.7
9003,701.9
5396,388.9
733,294.6
8126,122.78
7312,157.06
5207,279.85
6244,77.52
62,67.82
7887,99.62
8232,200.24
8530,78.77
5758,464.65
6716,471.13
1131,866.69
7189,695.07
6001,840.91
8909,772.22
3457,567.7
5745,502.67
6917,420.52
783,27.9
4157,546.36
6148,203.79
1030,760.43
5691,79.2
2672,875.9
1919,493.89
8307,545.23
9633,610.31
4448,363.12
5333,733.48
9614,802.15
8467,381.66
1264,679.47
8934,331.41
4436,565.75
2501,489.95
7398,586.35
172,613.04
2903,950.1
8821,937.35
4269,374.32
7861,463.56
734,919.89
5586,375.68
2791,553.58
5118,731.26
3446,103.97
5729,440.45
3063,194.84
9404,869.38
4509,679.8
2783,958.67
4638,817.31
8401,357.57
3467,449.52
4351,422.73
672,87.15
2284,520.45
8892,415.29
7193,447.06
9003,575.9
6239,17.61
5595,399.08
7042,628.13
9171,568.53
8469,860.28
4186,710.21
113,46.02
6791,568.9
6385,159.15
9272,674.02
7317,299.73
5574,241.11
1531,629.88
8622,450.95
4566,571.15
2635,653.84
8570,716.03
6044,363.33
9156,131.13
4585,842.87
3689,319.64
4674,475.0
7779,450.48
3042,641.04
444,999.63
2766,855.47
9546,628.13
5925,605.86
855,744.13
186,121.77
207,158.9
4652,231.08
4331,270.44
9963,517.68
4905,324.33
7387,587.04
4746,314.58
4742,891.36
9681,371.6
8975,953.73
7279,429.1
6018,690.99
6040,847.72
6822,408.94
5946,507.83
2181,812.8
3713,357.96
8849,100.91
3218,414.26
8008,496.95
5330,411.13
5585,265.29
187,830.37
8388,507.98
1024,835.98
4064,651.87
3986,470.06
5735,988.03
1045,444.02
6033,819.79
6194,912.64
1087,406.93
6874,497.56
2737,332.79
956,466.59
4872,641.48
8917,687.23
6753,685.35
6149,145.11
5511,459.29
753,736.94
7502,820.97
6330,441.3
1994,742.56
6230,183.88
794,946.59
4534,550.87
8732,311.61
8343,81.63
4927,515.16
9431,224.67
4802,861.99
4824,912.89
4384,353.73
9184,821.09
2651,711.79
4939,910.86
9712,42.2
9122,26.33
8153,716.33
6174,752.11
3225,257.13
9492,369.15
7074,546.29
3752,56.63
7606,248.3
6321,960.47
4788,997.11
2292,440.07
3087,291.55
1103,981.02
7572,471.89
9057,229.03
8316,927.55
1481,56.6
5442,545.4
6363,456.95
1175,248.74
7755,637.5
1377,811.46
3507,129.29
6267,310.41
4102,895.7
4933,773.13
1155,190.01
5816,816.36
3172,775.58
8453,665.42
2042,326.08
7385,444.86
6079,247.38
7653,833.57
6826,413.8
8468,689.17
8699,513.52
5857,287.65
4486,867.0
6423,45.79
2919,881.24
3535,941.24
8952,422.31
941,579.17
5483,45.81
3982,242.83
6725,879.46
4758,448.28
719,255.04
9879,508.1
8022,373.64
3940,370.06
8190,683.74
593,260.49
5673,967.55
8975,594.75
6524,97.0
1450,61.33
4524,896.72
2923,904.5
9956,527.22
6591,98.2
4374,633.23
37,441.62
7998,809.23
9525,358.19
2444,806.84
2711,666.09
9132,710.4
5260,963.96
8558,872.58
7907,490.07
1275,937.12
9710,573.12
9545,45.45
1477,152.26
567,708.4
4113,299.61
9133,588.55
1701,530.55
3002,658.58
3037,627.64
1902,537.29
550,90.06
4911,783.09
7785,845.55
3161,760.33
9793,615.43
6408,239.09
196,646.6
6506,417.18
6864,327.25
364,787.78
778,269.39
2658,457.47
7647,471.1
2920,126.91
1406,726.96
6359,465.57
3632,935.59
1550,967.29
647,672.49
4685,873.92
6514,717.44
1575,710.19
8098,508.77
861,945.61
6536,395.0
2130,835.55
2984,833.12
9013,200.25
8719,781.04
802,123.47
459,53.0
2487,518.3
8281,169.73
5287,332.54
9136,861.16
29,852.93
2469,312.59
9629,207.07
5173,399.1
3637,967.46
7480,882.24
4807,368.18
7095,172.06
4128,544.22
3267,22.54
263,982.11
5061,604.87
1109,142.38
3220,848.21
7042,136.18
941,88.1
2105,255.28
2963,719.76
8356,66.34
7163,237.49
6912,298.83
5564,971.85
8063,971.97
2257,436.22
6193,310.86
7425,596.0
8127,277.85
2639,342.92
6789,675.6
947,57.29
2555,184.77
6026,317.55
6445,908.19
381,734.35
3967,269.19
2935,78.19
8736,10.96
1547,916.72
6117,605.08
5898,132.45
1294,631.79
8312,186.54
6185,826.29
4913,992.19
4890,646.96
3321,177.37
1492,732.4
5893,983.48
1653,31.13
3614,905.58
6862,58.31
263,277.88
3453,608.15
5823,497.11
8461,997.51
2519,333.57
6081,925.81
7355,430.48
4155,819.38
6425,537.88
6417,573.27
7691,665.56
8377,789.77
8254,701.04
6066,784.64
7749,199.85
862,822.34
3134,405.3
1609,928.65
5900,149.48
8949,417.45
6929,582.42
2089,223.57
3064,629.28
2801,840.28
8668,397.6
2170,802.29
1972,693.87
9107,593.21
9052,674.83
5634,408.06
4056,96.86
292,216.92
5080,138.86
6445,387.63
5191,826.1
5127,317.64
4880,146.39
2546,779.92
4947,633.72
1461,93.57
6853,323.39
4542,444.92
3621,717.34
1217,899.69
1787,71.95
1974,244.43
8786,123.09
2107,936.94
8441,729.87
4531,621.76
73,823.76
9189,858.1
2079,31.61
5348,854.1
9127,171.28
9680,484.82
4255,249.79
3427,568.03
404,672.15
1058,409.33
1090,17.7
6105,691.19
1276,620.27
8450,975.61
113,356.05
7863,971.66
3392,726.42
5649,894.3
9170,924.68
5129,316.52
5223,208.4
3096,982.67
4664,870.56
6953,308.37
540,471.87
4852,806.33
4944,467.31
6610,42.93
8000,140.27
6341,287.07
8570,278.17
2636,336.11
7239,918.68
4362,536.82
6437,252.11
6540,534.81
6372,81.07
8139,820.65
1379,416.16
3884,118.12
3856,220.85
5849,457.65
3210,842.1
9174,446.13
1776,873.93
2068,393.16
2117,633.22
5204,704.25
9661,538.27
6089,760.23
1086,346.31
7046,559.65
4280,419.17
2804,835.29
6897,525.38
7482,502.56
8547,843.57
1254,195.89
8814,413.95
1821,811.0
5167,924.26
2897,806.88
1338,629.87
2734,97.9
8488,539.52
4024,310.24
2984,565.03
3496,347.17
8026,247.94
1958,51.43
127,861.45
2487,173.65
1698,282.75
9723,622.61
4354,274.12
4717,65.74
3186,698.92
8870,235.98
2760,557.0
7126,581.94
586,246.87
4483,914.78
5255,439.12
4121,831.02
4962,158.73
2539,596.04
5694,969.78
8435,124.29
3304,254.13
472,990.36
6730,905.76
9125,748.64
1273,675.1
9927,423.27
4685,963.26
1236,509.22
17,496.62
7833,800.76
4212,776.93
2665,662.08
1329,637.55
1441,47.55
8974,708.91
2948,160.64
103,860.05
8592,184.91
3876,309.6
5677,514.8
4278,98.26
4471,552.37
7922,213.59
483,990.0
1268,390.84
2507,71.56
7335,187.41
8056,811.53
4147,415.73
9333,224.43
5869,965.03
9976,722.6
5547,135.14
4399,862.85
5589,767.7
6303,231.34
8647,727.18
9226,563.81
456,555.3
8258,919.58
6469,950.18
1313,469.98
2681,236.15
9711,378.93
2917,350.7
3422,857.04
3091,932.62
317,237.31
4984,839.16
7371,763.24
4289,253.99
2190,529.7
5878,358.04
5650,692.91
3365,577.28
8367,896.48
8183,114.61
96,981.64
5381,66.19
2792,88.88
1546,156.69
4659,949.42
2648,24.89
334,261.94
3784,402.62
3816,870.75
8146,644.85
4615,702.16
952,349.13
6416,817.64
149,829.42
659,29.71
5890,234.51
9374,494.72
1640,254.35
6814,929.62
932,39.44
115,685.68
5626,116.74
3130,415.5
6660,254.15
4473,817.13
6353,142.51
5838,635.33
5126,494.53
2357,232.32
4971,951.35
9182,892.58
7597,708.96
8705,470.96
55,727.0
4861,702.24
6366,256.75
457,767.36
9962,885.88
8432,241.41
7994,882.66
4807,512.04
34,711.29
4502,95.78
9259,458.66
3822,546.21
8467,72.36
7755,248.3
2353,204.84
3027,345.98
2227,336.8
6858,940.35
209,760.72
8023,896.11
9317,25.26
8093,195.24
2232,144.26
7591,389.3
507,700.94
6151,265.04
1857,130.98
4831,921.47
9008,450.53
5566,161.09
6576,777.76
9686,292.0
3898,981.26
7939,745.24
4763,26.17
862,878.51
1375,329.82
4613,178.59
5385,864.39
5578,985.9
7381,509.02
8360,584.5
7172,200.97
7965,483.08
7169,800.87
5369,662.55
8226,723.6
7589,437.35
5295,589.02
9019,309.36
8183,471.01
5614,844.41
7426,212.38
4943,97.9
4344,857.78
9054,777.3
4067,273.31
3692,862.75
9906,83.37
4681,575.3
9542,916.26
5755,126.43
7052,516.0
5366,147.47
8759,453.19
8328,244.23
2149,811.09
7214,305.86
8175,98.41
4953,320.14
9810,229.75
2170,396.67
6418,250.74
2491,766.66
344,582.36
1530,655.32
3710,188.85
5208,103.47
4152,457.38
4470,323.48
8949,198.53
6560,578.92
2284,453.63
9710,28.62
8620,587.37
5320,583.68
161,647.69
4573,665.62
7802,634.35
4892,937.07
6413,143.7
5835,358.67
8682,995.69
7902,950.41
974,933.24
2900,60.88
2261,255.41
6307,593.48
4741,640.54
7370,868.35
8042,735.41
1990,496.81
8735,66.46
8069,132.41
7632,985.96
404,31.61
2698,259.86
1587,309.94
8331,401.1
1667,167.03
7713,783.75
9991,608.61
6092,543.45
5560,598.86
5581,724.61
7926,666.54
927,250.31
4054,510.17
9052,650.13
9565,401.83
7049,897.91
7322,569.67
8490,422.57
8396,650.95
361,775.15
4027,811.3
4289,224.37
295,776.58
5607,927.88
409,460.94
5141,972.52
9714,268.94
1887,589.64
913,558.35
5886,416.77
3081,462.94
2619,408.74
1738,379.69
4032,245.16
9154,823.88
6332,437.53
4485,600.53
2139,149.11
9423,418.7
2272,918.75
9362,41.2
6266,162.92
711,761.92
4159,243.38
379,833.38
9621,514.82
6007,397.24
2367,504.77
677,910.61
7149,58.0
2376,901.21
5196,486.89
35,626.71
4004,655.86
8855,437.96
3955,784.72
7921,702.55
7676,594.58
1740,179.77
7448,945.54
217,88.89
2657,562.93
2752,508.95
3369,542.42
5245,51.9
7477,312.73
9155,975.89
3447,153.98
7866,703.99
2848,67.12
608,77.88
6307,326.24
5229,240.61
6167,930.11
6385,238.04
5460,883.35
2972,497.99
1470,214.85
9095,304.82
2096,856.13
476,183.87
8751,945.49
3578,168.8
7853,861.82
8530,968.86
5214,701.88
3016,683.2
9764,148.96
1784,559.07
3051,773.21
5820,97.14
8612,418.88
2618,258.7
1809,928.44
8241,618.14
4563,65.87
5660,539.78
7000,814.82
4596,166.73
6089,172.68
8818,283.11
263,217.52
9508,282.14
4525,284.8
4446,820.44
7646,176.58
1101,549.87
3250,56.58
9714,438.85
4713,565.44
2618,385.34
5216,41.7
2488,977.21
7068,16.6
7970,632.9
3084,865.05
3213,288.86
5815,971.58
5220,182.17
8750,736.93
7864,814.1
2993,571.13
2150,203.06
6766,404.25
5205,614.15
1308,248.75
6902,888.08
5478,618.02
14,802.17
6966,148.34
9360,272.63
3242,706.16
8105,781.07
4571,713.82
233,484.81
9037,424.11
3553,266.05
35,341.04
2578,980.13
108,46.6
3932,664.25
2264,820.31
8444,815.04
8532,290.86
203,287.48
6245,320.17
7823,762.05
815,603.88
8473,421.93
9520,348.11
7405,452.64
3477,821.76
1278,620.16
1930,221.75
7591,502.7
3482,456.87
784,550.73
2084,631.54
9465,607.8
7281,699.26
5970,689.73
9757,421.9
633,55.22
8261,436.32
1027,40.06
1175,338.42
3777,993.66
9408,414.18
2087,375.47
7395,286.19
3256,659.5
5643,28.0
8757,880.42
7921,796.84
5155,865.62
531,178.88
76,629.06
3124,453.17
9662,78.31
2524,317.73
1852,216.31
2056,318.19
279,964.81
5634,755.51
9300,394.54
4817,393.02
2542,114.98
167,771.41
7963,893.96
7537,798.23
5986,492.72
9962,153.98
1528,683.78
8615,685.19
2194,612.77
2964,169.66
4996,20.14
2231,375.07
8002,156.66
5594,397.14
7886,688.5
8019,558.32
3366,657.76
590,657.28
4998,878.39
1900,144.61
6880,741.87
617,984.67
2880,348.93
3175,854.46
6986,422.4
2989,218.96
7097,367.14
1710,670.39
5852,928.43
7872,127.41
9962,586.42
1548,842.68
3543,332.87
6453,825.08
1349,706.1
3263,267.4
4100,220.74
3165,546.87
7084,743.3
2824,26.63
3759,894.61
2154,497.19
7542,829.98
5928,230.85
6322,337.72
4470,376.19
5855,209.84
3810,427.17
8424,753.61
934,572.26
5071,925.62
8569,289.98
7514,258.03
6093,918.18
1865,108.58
9409,51.38
9355,695.35
6750,726.99
4225,563.27
5049,538.31
6357,933.43
582,137.28
9779,941.11
2686,831.82
329,798.92
5410,460.86
1504,974.76
9789,393.96
6308,996.01
8796,644.16
1416,959.44
114,537.64
5942,295.44
1694,210.95
7421,81.69
7267,670.74
3710,388.95
10,105.56
710,650.67
7235,785.72
443,882.85
5922,110.89
4052,351.21
2300,220.92
3027,227.1
9875,165.62
1063,489.97
2443,577.11
7031,264.8
3748,110.67
9515,210.16
3577,582.58
485,278.94
7436,591.29
4072,284.04
2611,495.5
1566,273.83
2968,560.77
4497,469.25
9500,486.29
4153,551.82
5550,570.26
2491,328.86
8512,513.33
6298,489.16
9618,164.3
7383,271.44
5498,783.01
1276,668.81
1251,945.13
7790,683.28
9948,170.47
8026,867.85
753,917.97
1034,970.54
2753,457.78
9544,499.91
8383,245.16
7430,455.22
1890,524.05
3012,296.73
9061,219.42
2426,469.59
7498,317.1
6786,725.32
3777,289.22
2514,619.34
4121,720.74
4632,904.83
3385,452.03
6050,522.55
3004,391.22
6886,362.25
4257,517.14
822,858.67
626,302.59
9282,743.67
2240,224.51
559,280.05
6810,630.33
5589,498.88
6669,218.82
6077,443.6
8341,128.64
3858,287.55
8233,244.73
3952,630.53
8659,53.09
5266,515.79
3893,434.17
1515,951.05
8606,363.26
5464,803.96
8211,698.07
4413,26.71
7753,434.0
3888,836.61
8309,488.98
8764,868.43
347,778.25
8549,167.89
9051,768.9
7290,579.55
6623,716.15
8546,986.11
5133,139.29
9251,943.66
3508,480.31
3418,750.66
4168,172.39
9387,605.56
1745,643.41
9082,44.54
2171,37.86
3167,341.67
626,351.01
4337,674.44
7573,653.39
9813,390.14
5543,227.14
5465,911.64
7320,250.61
3274,738.66
9362,810.12
6220,216.36
2198,859.27
8206,12.14
3767,499.43
5968,698.16
6239,858.83
4507,417.92
8421,530.61
7336,797.05
7777,166.11
7255,927.57
9526,863.5
588,829.02
1575,12.66
7830,677.7
6972,385.56
1971,949.88
8836,76.54
6880,165.53
8456,479.85
555,274.7
1822,306.05
9874,982.72
6683,846.91
2627,218.51
1772,658.3
6124,668.94
7398,832.27
3,106.5
537,81.63
279,369.44
6587,850.42
8588,676.02
7173,49.71
9138,528.4
921,926.79
8930,972.62
7627,956.81
4094,500.4
3368,577.42
9808,562.79
8415,305.22
9382,127.46
7075,399.06
283,131.19
2503,139.3
5287,107.6
3481,159.8
1586,248.25
4528,824.05
8694,151.04
3039,69.79
408,543.95
3767,220.12
5472,574.55
5937,332.38
24,777.28
9021,553.18
3721,416.27
2745,91.64
5869,696.17
8192,689.44
6698,55.26
2466,291.48
7247,369.21
5200,345.33
2382,776.29
464,813.85
5095,174.66
253,464.06
952,344.87
4,601.0
5285,389.43
465,774.22
4521,716.17
7329,56.29
7221,508.12
1939,822.51
1002,157.24
5247,851.97
7997,619.66
350,168.12
8027,87.87
8464,356.71
8369,686.17
1381,15.24
4416,106.23
1141,448.7
1834,747.0
8043,38.17
9355,149.03
7763,317.97
6908,199.67
5479,847.03
9174,502.42
7298,539.84
3612,548.64
6363,803.42
6290,23.95
9366,294.03
1246,891.55
8616,287.07
8398,212.17
4560,787.48
6638,461.48
1037,547.17
7612,579.64
1439,646.21
5565,196.4
3344,613.64
637,58.36
6011,151.35
1469,813.12
1976,203.56
635,36.96
3564,816.66
6177,722.18
8026,600.69
3281,988.44
5616,86.85
8961,936.92
3522,509.81
2128,658.92
1061,45.17
5094,252.88
3676,680.63
1338,485.45
539,433.69
9718,940.89
2318,836.1
3666,688.29
2822,966.29
9658,434.79
7958,400.5
610,976.51
2867,487.26
4142,336.58
6189,420.01
1063,908.08
5520,206.46
4587,735.5
6065,800.25
1582,946.17
9669,378.71
4231,439.25
390,587.91
7479,424.89
8566,808.98
526,733.14
5183,370.7
9420,679.48
7300,954.69
5639,777.72
6552,155.5
6468,335.97
645,843.92
6082,651.62
68,346.14
6435,752.86
4232,176.26
6202,45.77
2016,336.12
2260,963.64
4801,911.41
9971,994.61
8319,825.71
2669,569.03
1435,733.82
7821,224.27
682,754.42
6781,896.59
4273,160.28
6681,511.28
1890,807.36
8577,766.45
8476,776.06
4970,463.64
2070,376.56
602,214.06
7709,825.31
9845,238.2
735,29.32
286,886.44
6465,953.23
5296,724.23
3478,156.33
2110,104.79
5973,97.8
939,260.85
7058,842.5
3822,970.2
3050,552.04
1409,613.14
1066,997.45
473,547.58
867,176.15
7593,803.18
5514,659.63
8719,599.37
7428,338.16
2027,403.88
5652,950.27
5262,149.06
5401,415.26
8868,334.24
8343,431.11
4767,167.85
6151,171.64
926,164.89
9507,867.97
4859,462.74
700,977.56
4142,720.15
7821,935.25
488,524.56
9762,647.33
4185,929.44
3530,736.88
699,206.33
400,147.59
550,472.67
7370,336.72
1249,746.02
3860,342.04
6635,862.98
7311,553.73
7102,664.99
8350,303.31
3678,390.5
5522,741.56
3451,92.77
9251,655.44
7563,212.1
2602,785.43
3463,750.06
3360,797.82
9627,719.31
6436,697.27
9316,82.87
2800,69.68
2886,279.63
3144,741.13
1938,923.42
3702,277.46
4185,953.75
3221,883.8
1705,666.9
8642,29.56
2404,774.28
6913,748.5
2865,286.18
4304,222.63
9202,501.51
7265,928.34
6919,928.34
2748,793.33
1583,692.13
5412,897.7
8792,475.44
804,833.66
7294,501.15
7642,992.98
9355,176.66
8533,950.81
7047,218.86
2207,893.29
3592,866.08
2542,237.5
976,735.99
5986,896.17
4991,285.66
3367,37.5
2225,500.17
1911,986.81
9275,619.67
4198,255.94
3951,997.23
5651,23.62
5950,548.53
777,678.08
3842,426.75
9423,861.49
2515,727.16
9694,338.99
2025,385.46
9219,217.76
7640,369.79
5068,831.54
9355,563.9
384,956.56
8396,891.08
2046,869.1
6955,542.16
1448,774.01
8794,321.95
850,456.52
6062,827.63
3905,280.81
5889,939.83
1897,587.17
4974,924.92
8239,22.65
5330,529.26
5379,61.75
7866,635.05
2184,71.32
5803,37.85
693,267.44
8843,331.07
1740,863.47
6539,144.45
5759,770.61
9181,776.69
5619,570.3
8720,761.45
1768,36.59
4317,374.62
1670,209.29
9399,247.41
1901,789.35
5569,94.44
4158,980.42
4928,818.1
5192,605.96
9082,906.69
2028,859.09
8928,251.84
4578,580.21
6758,376.05
1012,551.19
2176,206.57
10,94.34
7792,974.32
9582,734.1
1586,965.32
3402,925.31
5024,410.52
8797,383.14
3902,67.48
757,960.49
4180,556.84
4979,953.94
4621,44.28
3494,87.28
6540,726.88
6726,731.32
4201,544.57
5866,984.35
4933,433.79
7908,942.28
8435,224.88
2251,373.6
705,236.62
7167,308.7
2274,75.35
2616,90.27
3187,934.14
1023,682.87
5536,738.26
3634,383.25
5860,185.92
1803,597.24
8055,355.77
1759,953.69
6784,211.35
6105,273.26
4871,73.71
351,936.2
6952,340.71
3967,559.59
6541,281.56
677,340.95
2889,976.1
8069,570.67
608,352.68
3641,815.85
1482,29.96
9575,675.73
3722,431.16
8067,353.99
5160,20.72
2311,234.27
4832,374.04
7614,384.19
5169,518.58
3341,896.98
5389,617.28
3464,669.95
3098,337.01
361,937.57
1964,446.1
7426,975.73
9449,112.96
4927,120.54
3624,74.7
9600,277.3
2853,825.6
8987,548.17
788,258.07
8943,248.52
7720,446.95
5211,242.92
4457,639.44
3344,69.35
4370,411.36
4057,95.8
1254,296.74
9206,776.17
4510,828.42
4081,272.42
1541,478.67
8569,512.21
5605,285.38
4707,812.92
7259,811.1
888,534.22
4674,729.92
9089,768.55
1335,590.55
7319,509.82
2218,449.47
2659,925.09
8205,735.81
2334,685.55
1750,554.05
238,429.96
7549,535.87
6774,881.91
780,50.4
979,310.13
4032,530.67
2815,202.78
2135,787.58
4900,37.21
7572,581.47
4712,596.04
5702,333.41
8675,194.83
8379,634.03
3148,374.84
6318,417.04
6749,978.74
8971,382.16
5051,327.78
8445,841.35
2443,810.9
9283,322.98
4782,796.99
8087,117.9
4572,316.49
4496,726.59
7930,125.08
6414,847.19
8519,863.76
7906,472.44
658,519.79
4635,601.28
3126,629.95
852,578.75
2054,431.89
8100,131.41
3449,548.25
1332,405.62
1489,663.76
8288,525.64
2774,166.81
3138,652.8
8141,215.8
5404,918.42
5925,236.97
1359,84.53
7892,342.78
1973,710.43
3512,25.22
6404,202.88
5688,326.71
3360,735.28
6553,407.92
6701,701.81
9922,32.54
9412,496.6
2566,393.49
3943,667.09
2137,313.23
496,155.39
4566,566.88
5882,991.06
948,446.77
4012,39.04
73,999.27
5451,522.69
3444,363.79
6926,344.07
5594,727.01
429,886.25
9820,724.46
1517,123.75
1529,600.46
2229,508.68
3707,700.22
6218,98.06
4998,152.89
9818,375.53
1342,23.41
4692,205.61
8671,823.81
7535,304.08
1265,486.9
3790,233.74
1124,680.98
3702,212.69
5288,681.07
7808,939.26
9144,37.46
965,676.49
6786,908.02
332,34.59
1649,252.88
3759,624.17
8619,470.14
231,650.38
3620,707.11
2907,410.89
2573,78.03
4784,540.46
7858,179.48
4931,652.36
6675,394.93
2422,458.65
502,18.11
3958,358.03
8051,899.62
2257,267.78
9029,707.26
7426,141.59
2974,294.1
7735,846.96
3154,231.88
1527,428.28
9523,423.51
3670,781.96
8313,49.67
6208,932.17
2193,257.94
3013,572.46
7752,152.25
4894,591.52
561,867.94
9750,468.44
3066,599.6
5345,100.53
7652,665.56
279,592.22
3013,406.53
996,194.76
2566,259.0
9639,148.82
9923,677.89
8075,487.35
7870,763.42
2708,808.52
568,662.36
5192,564.28
7772,46.6
1191,473.14
3979,115.84
8700,267.71
797,849.08
9106,613.37
9553,215.07
5112,785.66
321,943.42
6964,405.67
8604,957.08
7422,189.08
9394,925.2
3076,142.81
5182,621.67
6626,930.09
9898,894.78
6219,445.72
3115,96.66
6314,45.99
3100,33.97
2048,752.06
3509,469.94
5072,100.26
4668,137.4
2977,417.88
5319,597.3
3454,516.91
2880,164.88
8287,508.17
5060,233.56
5648,737.69
4360,95.96
8810,781.06
6934,593.61
8674,792.76
6933,384.22
5411,407.88
3962,987.36
6852,751.43
7447,200.8
9948,830.72
325,265.46
1101,13.73
506,829.14
9064,483.18
4297,379.11
764,905.22
3458,308.76
4371,589.28
6084,846.98
8086,345.6
997,749.69
2629,109.17
4571,862.5
7903,792.82
5803,227.52
8227,284.97
5067,536.27
5225,707.26
629,882.72
6286,951.14
4916,312.3
7603,331.52
3351,112.58
8778,744.13
1892,71.25
4880,325.18
6502,816.43
9857,584.89
9724,888.75
2767,373.15
6179,244.03
9874,767.05
5570,688.24
4285,912.61
6819,114.75
2676,440.93
6116,661.83
4301,610.39
4276,191.66
9436,499.75
2189,569.38
5237,200.29
7552,320.87
7031,155.75
3116,60.19
9352,950.72
6318,501.16
4594,474.19
7736,284.13
289,518.53
351,849.81
2359,423.06
8240,290.64
41,572.49
7692,238.17
4557,326.63
1650,383.07
420,494.93
6857,920.08
4209,109.63
7946,225.61
9520,936.35
2528,969.92
7450,531.51
4181,20.85
3104,245.71
3696,766.28
5837,219.76
5412,751.23
9308,238.42
9048,424.18
1007,654.78
7225,110.43
4777,725.16
12,675.0
8458,483.76
6590,53.18
239,16.86
6668,75.03
1636,707.38
2520,938.8
2230,596.71
8746,677.74
3714,148.74
2728,689.04
8260,462.06
6742,795.65
343,410.54
2772,989.96
7976,167.66
4923,643.31
7885,290.05
4451,818.97
6772,841.04
2797,939.57
1760,227.42
8489,664.52
6202,347.51
1446,307.49
1675,97.22
1293,543.27
9467,499.9
8094,578.1
2395,299.17
1972,709.05
6341,57.1
553,274.65
4233,918.79
7562,786.61
4757,964.12
8979,358.31
657,313.4
7656,605.96
3582,276.41
9604,208.08
3320,618.82
3258,97.03
3105,968.23
839,428.11
2680,122.85
7090,885.75
1668,833.97
2887,117.28
8624,854.56
3382,848.16
6556,180.44
863,464.69
6674,565.6
1240,542.75
2264,81.39
7068,839.77
2477,963.98
2564,962.33
3812,853.77
4164,815.82
1826,47.79
1227,304.15
7189,221.8
9147,107.25
319,677.02
7268,523.76
1408,724.81
9475,254.43
2816,425.7
4766,105.56
1286,863.71
8057,944.91
2062,706.34
5024,479.27
5670,560.62
7808,510.77
6399,993.17
6995,592.03
6276,550.83
8897,739.54
6155,66.87
5998,149.28
4601,325.57
5208,980.52
2241,265.84
4870,319.91
9967,806.36
7110,286.54
3100,497.44
6920,772.22
5564,539.81
2401,254.14
3306,708.2
4188,872.46
9648,382.43
236,379.69
7050,634.16
1177,705.5
2931,609.82
3786,97.34
1289,844.56
5318,642.66
9662,896.89
4389,893.71
4128,645.91
9445,646.97
4085,357.4
6828,478.87
1083,381.44
5098,658.24
874,712.24
2750,956.39
5996,484.39
9948,220.65
5325,609.62
4136,301.32
4601,353.38
8176,163.04
2071,144.29
7950,421.79
4353,406.96
1212,677.11
1768,430.87
1586,884.85
1288,467.47
6287,502.88
7155,570.45
4010,521.84
5238,95.47
79,724.76
6280,355.87
5699,261.58
1050,55.57
7340,204.31
2882,307.64
6274,353.81
5856,915.0
1381,210.95
6239,303.47
3215,281.61
8118,936.5
2296,885.56
6617,408.67
6536,721.33
4193,478.54
7342,485.35
1432,73.75
6962,217.55
488,657.12
2399,575.41
1190,162.05
5933,512.05
5760,606.42
5084,927.01
1235,86.04
5000,589.27
1615,802.64
7167,989.11
3444,784.18
6354,706.24
2883,962.86
9817,936.08
509,339.91
7853,874.88
6751,406.96
6533,590.6
5780,569.01
4767,713.52
5482,815.45
8305,544.15
1567,426.84
1946,595.65
6411,383.34
4740,648.04
7575,967.45
8958,14.59
9956,474.53
6730,760.97
6899,868.52
2999,469.07
1397,874.01
8547,780.67
9650,51.79
1912,238.21
7669,266.52
8106,901.21
722,68.92
9435,763.5
9372,647.06
5409,284.52
8042,637.68
6583,531.67
8055,680.67
2415,781.84
1115,810.94
7601,26.21
5736,369.26
8536,358.27
7261,159.85
7802,336.79
5648,892.1
3628,387.69
2876,945.74
3646,87.38
8086,59.97
8751,338.59
5251,590.31
2670,818.69
978,30.53
2237,628.39
9440,670.86
4229,232.37
5589,700.82
538,787.98
7613,598.01
5983,591.36
7120,274.36
8226,707.39
2158,39.49
581,42.37
8656,937.38
7857,944.07
6509,612.8
9267,530.5
7036,456.62
9948,28.94
8734,317.32
2376,948.5
6005,322.61
7034,12.86
8064,228.72
1575,443.21
7090,212.18
92,151.2
2494,953.86
7766,491.16
9987,314.14
2693,54.47
3262,174.94
3436,615.98
8007,992.63
5976,130.26
1015,737.9
4198,84.51
994,421.02
8428,903.55
8811,96.57
5670,181.86
1344,808.28
2010,418.31
3301,738.34
